year,id_muni,name_muni,pop
2020,47315,伊江村,4118
2020,47324,読谷村,41206
2020,47325,嘉手納町,13521
2020,47326,北谷町,28201
2020,47327,北中城村,17969
2020,47328,中城村,22157
2020,47329,西原町,34984
2020,47348,与那原町,19695
2020,47350,南風原町,40440
2020,47353,渡嘉敷村,718
2020,47354,座間味村,892
2020,47355,粟国村,683
2020,47356,渡名喜村,346
2020,47357,南大東村,1285
2020,47358,北大東村,590
2020,47359,伊平屋村,1126
2020,47360,伊是名村,1322
2020,47361,久米島町,7192
2020,47362,八重瀬町,30941
2020,47375,多良間村,1058
2020,47381,竹富町,3942
2020,47382,与那国町,1676
