"統計名：","令和２年国勢調査 人口等基本集計　（主な内容：男女・年齢・配偶関係，世帯の構成，住居の状態，母子・父子世帯，国籍など）"
"表番号：","1-1-1"
"表題：","[総人口・総世帯数・男女・年齢・配偶関係] 男女別人口－全国，都道府県，市区町村（2000年（平成12年）市区町村含む）"
"実施年月：","2020年","10月"
"市区町村時点（年月日）：","-"

"***","当該数値がないもの"
"-","当該数値がないもの"

"","","","","/表章事項 コード","2020_01","2020_01","2020_01"
"","","","","/表章事項","人口【人】","人口【人】","人口【人】"
"","","","","/男女 コード","0","1","2"
"時間軸（年次） コード","時間軸（年次）","全国，都道府県，市区町村（2000年市区町村含む） コード","全国，都道府県，市区町村（2000年市区町村含む）","/男女","総数","男","女"
"2020000000","2020年","39386","いの町","","21,374","10,179","11,195"
"2020000000","2020年","39387","仁淀川町","","4,827","2,306","2,521"
"2020000000","2020年","39401","中土佐町","","6,002","2,782","3,220"
"2020000000","2020年","39402","佐川町","","12,323","5,751","6,572"
"2020000000","2020年","39403","越知町","","5,187","2,390","2,797"
"2020000000","2020年","39405","檮原町","","3,307","1,611","1,696"
"2020000000","2020年","39410","日高村","","4,812","2,282","2,530"
"2020000000","2020年","39411","津野町","","5,291","2,516","2,775"
"2020000000","2020年","39412","四万十町","","15,607","7,442","8,165"
"2020000000","2020年","39424","大月町","","4,434","2,128","2,306"
"2020000000","2020年","39427","三原村","","1,437","690","747"
"2020000000","2020年","39428","黒潮町","","10,262","4,944","5,318"
"2020000000","2020年","40000","福岡県","","5,135,214","2,430,951","2,704,263"
"2020000000","2020年","40100","北九州市","","939,029","443,269","495,760"
"2020000000","2020年","40101","北九州市門司区","","93,842","43,051","50,791"
"2020000000","2020年","40103","北九州市若松区","","80,533","38,307","42,226"
"2020000000","2020年","40105","北九州市戸畑区","","57,494","28,038","29,456"
"2020000000","2020年","40106","北九州市小倉北区","","183,407","86,089","97,318"
"2020000000","2020年","40107","北九州市小倉南区","","209,028","99,584","109,444"
"2020000000","2020年","40108","北九州市八幡東区","","64,792","30,400","34,392"
"2020000000","2020年","40109","北九州市八幡西区","","249,933","117,800","132,133"
"2020000000","2020年","40130","福岡市","","1,612,392","761,148","851,244"
"2020000000","2020年","40131","福岡市東区","","322,503","156,725","165,778"
"2020000000","2020年","40132","福岡市博多区","","252,034","121,654","130,380"
"2020000000","2020年","40133","福岡市中央区","","205,501","92,450","113,051"
"2020000000","2020年","40134","福岡市南区","","265,583","122,925","142,658"
"2020000000","2020年","40135","福岡市西区","","212,579","100,887","111,692"
"2020000000","2020年","40136","福岡市城南区","","132,864","62,325","70,539"
"2020000000","2020年","40137","福岡市早良区","","221,328","104,182","117,146"
"2020000000","2020年","40202","大牟田市","","111,281","51,262","60,019"
"2020000000","2020年","40203","久留米市","","303,316","144,522","158,794"
"2020000000","2020年","40204","直方市","","56,212","26,403","29,809"
"2020000000","2020年","40205","飯塚市","","126,364","60,174","66,190"
"2020000000","2020年","40206","田川市","","46,203","21,056","25,147"
"2020000000","2020年","40207","柳川市","","64,475","30,437","34,038"
"2020000000","2020年","40210","八女市","","60,608","28,451","32,157"
"2020000000","2020年","40211","筑後市","","48,827","23,400","25,427"
"2020000000","2020年","40212","大川市","","32,988","15,427","17,561"
"2020000000","2020年","40213","行橋市","","71,426","34,120","37,306"
"2020000000","2020年","40214","豊前市","","24,391","11,378","13,013"
"2020000000","2020年","40215","中間市","","40,362","18,961","21,401"
"2020000000","2020年","40216","小郡市","","59,360","27,825","31,535"
"2020000000","2020年","40217","筑紫野市","","103,311","49,289","54,022"
"2020000000","2020年","40218","春日市","","111,023","53,099","57,924"
"2020000000","2020年","40219","大野城市","","102,085","48,887","53,198"
"2020000000","2020年","40220","宗像市","","97,095","46,143","50,952"
"2020000000","2020年","40221","太宰府市","","73,164","34,743","38,421"
"2020000000","2020年","40223","古賀市","","58,786","27,924","30,862"
"2020000000","2020年","40224","福津市","","67,033","31,286","35,747"
"2020000000","2020年","40225","うきは市","","27,981","13,145","14,836"
"2020000000","2020年","40226","宮若市","","26,298","12,379","13,919"
"2020000000","2020年","40227","嘉麻市","","35,473","16,400","19,073"
"2020000000","2020年","40228","朝倉市","","50,273","23,546","26,727"
"2020000000","2020年","40229","みやま市","","35,861","16,675","19,186"
"2020000000","2020年","40230","糸島市","","98,877","46,984","51,893"
"2020000000","2020年","40231","那珂川市","","50,112","24,194","25,918"
"2020000000","2020年","40341","宇美町","","37,671","18,964","18,707"
"2020000000","2020年","40342","篠栗町","","31,209","15,014","16,195"
"2020000000","2020年","40343","志免町","","46,377","22,291","24,086"
"2020000000","2020年","40344","須恵町","","28,628","13,760","14,868"
"2020000000","2020年","40345","新宮町","","32,927","15,894","17,033"
"2020000000","2020年","40348","久山町","","9,068","4,281","4,787"
"2020000000","2020年","40349","粕屋町","","48,190","23,840","24,350"
"2020000000","2020年","40381","芦屋町","","13,545","6,629","6,916"
"2020000000","2020年","40382","水巻町","","28,114","13,074","15,040"
"2020000000","2020年","40383","岡垣町","","31,007","14,481","16,526"
"2020000000","2020年","40384","遠賀町","","18,723","8,795","9,928"
"2020000000","2020年","40401","小竹町","","7,151","3,406","3,745"
"2020000000","2020年","40402","鞍手町","","15,080","7,074","8,006"
"2020000000","2020年","40421","桂川町","","12,878","6,018","6,860"
"2020000000","2020年","40447","筑前町","","29,591","14,061","15,530"
"2020000000","2020年","40448","東峰村","","1,899","868","1,031"
"2020000000","2020年","40503","大刀洗町","","15,521","7,438","8,083"
"2020000000","2020年","40522","大木町","","13,820","6,545","7,275"
"2020000000","2020年","40544","広川町","","19,969","9,589","10,380"
"2020000000","2020年","40601","香春町","","10,191","4,737","5,454"
"2020000000","2020年","40602","添田町","","8,801","4,128","4,673"
"2020000000","2020年","40604","糸田町","","8,407","3,843","4,564"
"2020000000","2020年","40605","川崎町","","15,176","6,918","8,258"
"2020000000","2020年","40608","大任町","","5,008","2,262","2,746"
"2020000000","2020年","40609","赤村","","2,774","1,295","1,479"
"2020000000","2020年","40610","福智町","","21,398","9,984","11,414"
"2020000000","2020年","40621","苅田町","","37,684","19,639","18,045"
"2020000000","2020年","40625","みやこ町","","18,825","8,803","10,022"
"2020000000","2020年","40642","吉富町","","6,536","3,068","3,468"
"2020000000","2020年","40646","上毛町","","7,251","3,453","3,798"
"2020000000","2020年","40647","築上町","","17,189","8,272","8,917"
"2020000000","2020年","41000","佐賀県","","811,442","384,451","426,991"
"2020000000","2020年","41201","佐賀市","","233,301","110,191","123,110"
"2020000000","2020年","41202","唐津市","","117,373","55,015","62,358"
"2020000000","2020年","41203","鳥栖市","","74,196","35,528","38,668"
"2020000000","2020年","41204","多久市","","18,295","8,555","9,740"
"2020000000","2020年","41205","伊万里市","","52,629","25,445","27,184"
"2020000000","2020年","41206","武雄市","","47,914","22,727","25,187"
"2020000000","2020年","41207","鹿島市","","27,892","13,140","14,752"
"2020000000","2020年","41208","小城市","","43,952","20,772","23,180"
"2020000000","2020年","41209","嬉野市","","25,848","11,995","13,853"
"2020000000","2020年","41210","神埼市","","31,022","14,884","16,138"
"2020000000","2020年","41327","吉野ヶ里町","","16,323","7,990","8,333"
"2020000000","2020年","41341","基山町","","17,250","8,174","9,076"
"2020000000","2020年","41345","上峰町","","9,286","4,455","4,831"
"2020000000","2020年","41346","みやき町","","25,511","12,170","13,341"
"2020000000","2020年","41387","玄海町","","5,609","3,067","2,542"
"2020000000","2020年","41401","有田町","","19,010","8,780","10,230"
"2020000000","2020年","41423","大町町","","6,293","2,903","3,390"
"2020000000","2020年","41424","江北町","","9,566","4,460","5,106"
"2020000000","2020年","41425","白石町","","22,051","10,358","11,693"
"2020000000","2020年","41441","太良町","","8,121","3,842","4,279"
"2020000000","2020年","42000","長崎県","","1,312,317","616,912","695,405"
"2020000000","2020年","42201","長崎市","","409,118","188,519","220,599"
"2020000000","2020年","42202","佐世保市","","243,223","115,131","128,092"
"2020000000","2020年","42203","島原市","","43,338","20,157","23,181"
"2020000000","2020年","42204","諫早市","","133,852","63,544","70,308"
"2020000000","2020年","42205","大村市","","95,397","45,448","49,949"
"2020000000","2020年","42207","平戸市","","29,365","13,771","15,594"
"2020000000","2020年","42208","松浦市","","21,271","10,278","10,993"
"2020000000","2020年","42209","対馬市","","28,502","14,060","14,442"
"2020000000","2020年","42210","壱岐市","","24,948","11,837","13,111"
"2020000000","2020年","42211","五島市","","34,391","16,141","18,250"
"2020000000","2020年","42212","西海市","","26,275","13,120","13,155"
"2020000000","2020年","42213","雲仙市","","41,096","19,378","21,718"
"2020000000","2020年","42214","南島原市","","42,330","19,598","22,732"
"2020000000","2020年","42307","長与町","","40,780","19,196","21,584"
"2020000000","2020年","42308","時津町","","29,339","14,116","15,223"
"2020000000","2020年","42321","東彼杵町","","7,721","3,686","4,035"
"2020000000","2020年","42322","川棚町","","13,377","6,300","7,077"
"2020000000","2020年","42323","波佐見町","","14,291","6,753","7,538"
"2020000000","2020年","42383","小値賀町","","2,288","1,054","1,234"
"2020000000","2020年","42391","佐々町","","13,912","6,591","7,321"
"2020000000","2020年","42411","新上五島町","","17,503","8,234","9,269"
"2020000000","2020年","43000","熊本県","","1,738,301","822,481","915,820"
"2020000000","2020年","43100","熊本市","","738,865","349,115","389,750"
"2020000000","2020年","43101","熊本市中央区","","187,502","88,508","98,994"
"2020000000","2020年","43102","熊本市東区","","189,524","89,763","99,761"
"2020000000","2020年","43103","熊本市西区","","91,177","42,796","48,381"
"2020000000","2020年","43104","熊本市南区","","130,829","61,632","69,197"
"2020000000","2020年","43105","熊本市北区","","139,833","66,416","73,417"
"2020000000","2020年","43202","八代市","","123,067","57,298","65,769"
"2020000000","2020年","43203","人吉市","","31,108","14,363","16,745"
"2020000000","2020年","43204","荒尾市","","50,832","23,900","26,932"
"2020000000","2020年","43205","水俣市","","23,557","10,913","12,644"
"2020000000","2020年","43206","玉名市","","64,292","30,410","33,882"
"2020000000","2020年","43208","山鹿市","","49,025","23,000","26,025"
"2020000000","2020年","43210","菊池市","","46,416","22,076","24,340"
"2020000000","2020年","43211","宇土市","","36,122","17,272","18,850"
"2020000000","2020年","43212","上天草市","","24,563","11,502","13,061"
"2020000000","2020年","43213","宇城市","","57,032","26,991","30,041"
"2020000000","2020年","43214","阿蘇市","","24,930","11,763","13,167"
"2020000000","2020年","43215","天草市","","75,783","35,420","40,363"
"2020000000","2020年","43216","合志市","","61,772","29,702","32,070"
"2020000000","2020年","43348","美里町","","9,392","4,361","5,031"
"2020000000","2020年","43364","玉東町","","5,045","2,399","2,646"
"2020000000","2020年","43367","南関町","","8,979","4,282","4,697"
"2020000000","2020年","43368","長洲町","","15,372","7,668","7,704"
"2020000000","2020年","43369","和水町","","9,342","4,397","4,945"
"2020000000","2020年","43403","大津町","","35,187","17,449","17,738"
"2020000000","2020年","43404","菊陽町","","43,337","21,220","22,117"
"2020000000","2020年","43423","南小国町","","3,750","1,781","1,969"
"2020000000","2020年","43424","小国町","","6,590","3,135","3,455"
"2020000000","2020年","43425","産山村","","1,382","714","668"
"2020000000","2020年","43428","高森町","","5,789","2,788","3,001"
"2020000000","2020年","43432","西原村","","6,426","3,109","3,317"
"2020000000","2020年","43433","南阿蘇村","","9,836","4,796","5,040"
"2020000000","2020年","43441","御船町","","16,303","7,762","8,541"
"2020000000","2020年","43442","嘉島町","","9,547","4,584","4,963"
"2020000000","2020年","43443","益城町","","32,510","15,602","16,908"
"2020000000","2020年","43444","甲佐町","","10,132","4,813","5,319"
"2020000000","2020年","43447","山都町","","13,503","6,439","7,064"
"2020000000","2020年","43468","氷川町","","11,094","5,083","6,011"
"2020000000","2020年","43482","芦北町","","15,681","7,370","8,311"
"2020000000","2020年","43484","津奈木町","","4,254","1,993","2,261"
"2020000000","2020年","43501","錦町","","10,288","4,891","5,397"
"2020000000","2020年","43505","多良木町","","9,076","4,263","4,813"
"2020000000","2020年","43506","湯前町","","3,627","1,700","1,927"
"2020000000","2020年","43507","水上村","","2,033","938","1,095"
"2020000000","2020年","43510","相良村","","4,070","1,929","2,141"
"2020000000","2020年","43511","五木村","","931","447","484"
"2020000000","2020年","43512","山江村","","3,238","1,498","1,740"
"2020000000","2020年","43513","球磨村","","2,433","1,174","1,259"
"2020000000","2020年","43514","あさぎり町","","14,676","6,783","7,893"
"2020000000","2020年","43531","苓北町","","7,114","3,388","3,726"
"2020000000","2020年","44000","大分県","","1,123,852","533,414","590,438"
"2020000000","2020年","44201","大分市","","475,614","228,421","247,193"
"2020000000","2020年","44202","別府市","","115,321","52,398","62,923"
"2020000000","2020年","44203","中津市","","82,863","40,307","42,556"
"2020000000","2020年","44204","日田市","","62,657","29,676","32,981"
"2020000000","2020年","44205","佐伯市","","66,851","30,885","35,966"
"2020000000","2020年","44206","臼杵市","","36,158","17,093","19,065"
"2020000000","2020年","44207","津久見市","","16,100","7,499","8,601"
"2020000000","2020年","44208","竹田市","","20,332","9,506","10,826"
"2020000000","2020年","44209","豊後高田市","","22,112","10,498","11,614"
"2020000000","2020年","44210","杵築市","","27,999","13,437","14,562"
"2020000000","2020年","44211","宇佐市","","52,771","24,882","27,889"
"2020000000","2020年","44212","豊後大野市","","33,695","15,699","17,996"
"2020000000","2020年","44213","由布市","","32,772","15,599","17,173"
"2020000000","2020年","44214","国東市","","26,232","12,504","13,728"
"2020000000","2020年","44322","姫島村","","1,725","804","921"
"2020000000","2020年","44341","日出町","","27,723","13,230","14,493"
"2020000000","2020年","44461","九重町","","8,541","4,036","4,505"
"2020000000","2020年","44462","玖珠町","","14,386","6,940","7,446"
"2020000000","2020年","45000","宮崎県","","1,069,576","504,763","564,813"
"2020000000","2020年","45201","宮崎市","","401,339","189,342","211,997"
"2020000000","2020年","45202","都城市","","160,640","75,308","85,332"
"2020000000","2020年","45203","延岡市","","118,394","56,100","62,294"
"2020000000","2020年","45204","日南市","","50,848","23,930","26,918"
"2020000000","2020年","45205","小林市","","43,670","20,327","23,343"
"2020000000","2020年","45206","日向市","","59,629","28,372","31,257"
"2020000000","2020年","45207","串間市","","16,822","7,876","8,946"
"2020000000","2020年","45208","西都市","","28,610","13,423","15,187"
"2020000000","2020年","45209","えびの市","","17,638","8,339","9,299"
"2020000000","2020年","45341","三股町","","25,591","11,932","13,659"
"2020000000","2020年","45361","高原町","","8,639","4,127","4,512"
"2020000000","2020年","45382","国富町","","18,398","8,609","9,789"
"2020000000","2020年","45383","綾町","","6,934","3,267","3,667"
"2020000000","2020年","45401","高鍋町","","19,922","9,497","10,425"
"2020000000","2020年","45402","新富町","","16,564","8,096","8,468"
"2020000000","2020年","45403","西米良村","","1,000","492","508"
"2020000000","2020年","45404","木城町","","4,895","2,250","2,645"
"2020000000","2020年","45405","川南町","","15,194","7,147","8,047"
"2020000000","2020年","45406","都農町","","9,906","4,677","5,229"
"2020000000","2020年","45421","門川町","","17,379","8,276","9,103"
"2020000000","2020年","45429","諸塚村","","1,486","725","761"
"2020000000","2020年","45430","椎葉村","","2,503","1,268","1,235"
"2020000000","2020年","45431","美郷町","","4,826","2,337","2,489"
"2020000000","2020年","45441","高千穂町","","11,642","5,604","6,038"
"2020000000","2020年","45442","日之影町","","3,635","1,745","1,890"
"2020000000","2020年","45443","五ヶ瀬町","","3,472","1,697","1,775"
"2020000000","2020年","46000","鹿児島県","","1,588,256","748,306","839,950"
"2020000000","2020年","46201","鹿児島市","","593,128","276,130","316,998"
"2020000000","2020年","46203","鹿屋市","","101,096","48,390","52,706"
"2020000000","2020年","46204","枕崎市","","20,033","9,178","10,855"
"2020000000","2020年","46206","阿久根市","","19,270","9,064","10,206"
"2020000000","2020年","46208","出水市","","51,994","24,237","27,757"
"2020000000","2020年","46210","指宿市","","39,011","18,107","20,904"
"2020000000","2020年","46213","西之表市","","14,708","7,049","7,659"
"2020000000","2020年","46214","垂水市","","13,819","6,397","7,422"
"2020000000","2020年","46215","薩摩川内市","","92,403","44,570","47,833"
"2020000000","2020年","46216","日置市","","47,153","22,167","24,986"
"2020000000","2020年","46217","曽於市","","33,310","15,556","17,754"
"2020000000","2020年","46218","霧島市","","123,135","58,976","64,159"
"2020000000","2020年","46219","いちき串木野市","","27,490","12,742","14,748"
"2020000000","2020年","46220","南さつま市","","32,887","15,107","17,780"
"2020000000","2020年","46221","志布志市","","29,329","13,998","15,331"
"2020000000","2020年","46222","奄美市","","41,390","19,778","21,612"
"2020000000","2020年","46223","南九州市","","33,080","15,447","17,633"
"2020000000","2020年","46224","伊佐市","","24,453","11,327","13,126"
"2020000000","2020年","46225","姶良市","","76,348","35,748","40,600"
"2020000000","2020年","46303","三島村","","405","191","214"
"2020000000","2020年","46304","十島村","","740","412","328"
"2020000000","2020年","46392","さつま町","","20,243","9,439","10,804"
"2020000000","2020年","46404","長島町","","9,705","4,706","4,999"
"2020000000","2020年","46452","湧水町","","9,119","4,403","4,716"
"2020000000","2020年","46468","大崎町","","12,385","5,868","6,517"
"2020000000","2020年","46482","東串良町","","6,237","2,946","3,291"
"2020000000","2020年","46490","錦江町","","6,944","3,259","3,685"
"2020000000","2020年","46491","南大隅町","","6,481","3,078","3,403"
"2020000000","2020年","46492","肝付町","","14,227","6,982","7,245"
"2020000000","2020年","46501","中種子町","","7,539","3,549","3,990"
"2020000000","2020年","46502","南種子町","","5,445","2,726","2,719"
"2020000000","2020年","46505","屋久島町","","11,858","5,800","6,058"
"2020000000","2020年","46523","大和村","","1,364","673","691"
"2020000000","2020年","46524","宇検村","","1,621","792","829"
"2020000000","2020年","46525","瀬戸内町","","8,546","4,215","4,331"
"2020000000","2020年","46527","龍郷町","","5,817","2,812","3,005"
"2020000000","2020年","46529","喜界町","","6,629","3,255","3,374"
"2020000000","2020年","46530","徳之島町","","10,147","4,967","5,180"
"2020000000","2020年","46531","天城町","","5,517","2,788","2,729"
"2020000000","2020年","46532","伊仙町","","6,139","3,074","3,065"
"2020000000","2020年","46533","和泊町","","6,246","3,081","3,165"
"2020000000","2020年","46534","知名町","","5,750","2,862","2,888"
"2020000000","2020年","46535","与論町","","5,115","2,460","2,655"
"2020000000","2020年","47000","沖縄県","","1,467,480","722,812","744,668"
"2020000000","2020年","47201","那覇市","","317,625","154,042","163,583"
"2020000000","2020年","47205","宜野湾市","","100,125","48,826","51,299"
"2020000000","2020年","47207","石垣市","","47,637","24,001","23,636"
"2020000000","2020年","47208","浦添市","","115,690","55,977","59,713"
"2020000000","2020年","47209","名護市","","63,554","31,606","31,948"
"2020000000","2020年","47210","糸満市","","61,007","30,707","30,300"
"2020000000","2020年","47211","沖縄市","","142,752","69,489","73,263"
"2020000000","2020年","47212","豊見城市","","64,612","31,465","33,147"
"2020000000","2020年","47213","うるま市","","125,303","63,049","62,254"
"2020000000","2020年","47214","宮古島市","","52,931","26,481","26,450"
"2020000000","2020年","47215","南城市","","44,043","22,164","21,879"
"2020000000","2020年","47301","国頭村","","4,517","2,317","2,200"
"2020000000","2020年","47302","大宜味村","","3,092","1,640","1,452"
"2020000000","2020年","47303","東村","","1,598","884","714"
"2020000000","2020年","47306","今帰仁村","","8,894","4,466","4,428"
"2020000000","2020年","47308","本部町","","12,530","6,337","6,193"
"2020000000","2020年","47311","恩納村","","10,869","5,497","5,372"
"2020000000","2020年","47313","宜野座村","","5,833","2,907","2,926"
"2020000000","2020年","47314","金武町","","10,806","5,371","5,435"
"2020000000","2020年","47315","伊江村","","4,118","2,074","2,044"
"2020000000","2020年","47324","読谷村","","41,206","20,242","20,964"
"2020000000","2020年","47325","嘉手納町","","13,521","6,561","6,960"
"2020000000","2020年","47326","北谷町","","28,201","13,483","14,718"
"2020000000","2020年","47327","北中城村","","17,969","8,667","9,302"
"2020000000","2020年","47328","中城村","","22,157","11,036","11,121"
"2020000000","2020年","47329","西原町","","34,984","17,647","17,337"
"2020000000","2020年","47348","与那原町","","19,695","9,554","10,141"
"2020000000","2020年","47350","南風原町","","40,440","19,825","20,615"
"2020000000","2020年","47353","渡嘉敷村","","718","387","331"
"2020000000","2020年","47354","座間味村","","892","486","406"
"2020000000","2020年","47355","粟国村","","683","384","299"
"2020000000","2020年","47356","渡名喜村","","346","206","140"
"2020000000","2020年","47357","南大東村","","1,285","744","541"
"2020000000","2020年","47358","北大東村","","590","367","223"
"2020000000","2020年","47359","伊平屋村","","1,126","607","519"
"2020000000","2020年","47360","伊是名村","","1,322","718","604"
"2020000000","2020年","47361","久米島町","","7,192","3,823","3,369"
"2020000000","2020年","47362","八重瀬町","","30,941","15,244","15,697"
"2020000000","2020年","47375","多良間村","","1,058","575","483"
"2020000000","2020年","47381","竹富町","","3,942","2,033","1,909"
"2020000000","2020年","47382","与那国町","","1,676","923","753"
